labels,sensor1_integral_value,sensor1_max_gradient,sensor1_ mean_gradient,sensor1_variance_value,sensor1_wavelt_energy,sensor1_RSAV,sensor2_integral_value,sensor2_max_gradient,sensor2_ mean_gradient,sensor2_variance_value,sensor2_wavelt_energy,sensor2_RSAV,sensor3_integral_value,sensor3_max_gradient,sensor3_ mean_gradient,sensor3_variance_value,sensor3_wavelt_energy,sensor3_RSAV,sensor4_integral_value,sensor4_max_gradient,sensor4_ mean_gradient,sensor4_variance_value,sensor4_wavelt_energy,sensor4_RSAV,sensor5_integral_value,sensor5_max_gradient,sensor5_ mean_gradient,sensor5_variance_value,sensor5_wavelt_energy,sensor5_RSAV,sensor6_integral_value,sensor6_max_gradient,sensor6_ mean_gradient,sensor6_variance_value,sensor6_wavelt_energy,sensor6_RSAV,sensor7_integral_value,sensor7_max_gradient,sensor7_ mean_gradient,sensor7_variance_value,sensor7_wavelt_energy,sensor7_RSAV,sensor8_integral_value,sensor8_max_gradient,sensor8_ mean_gradient,sensor8_variance_value,sensor8_wavelt_energy,sensor8_RSAV
3,35.46151836,0.521818171,0,79.44898703,35.1599027,35.86666667,0,124.5436338,0.756164098,0.005887428,0,1.038882608,0.701407152,0,0,2.007437377,0.027010571,-0.001368246,0,0.093314084,0.028421304,0,0,0.128231403,1.289874912,0.008284925,0,69.96052782,2.543789091,0,0,115.9738577,13223.54668,3.141981234,0,68422.71526,13041.38431,13500,0,166397.1329,20,0.200159055,0,44.12577757,20,20,0,71.43995502
3,35.17007251,0.349660856,0,64.38414627,34.51599056,35.79748123,0,88.70250312,1.187073838,0.005429285,0,1.062923187,1.053685964,0.294912834,0,0.54182781,0.053278892,0.000368949,0,0.105981646,0.058198072,0.009074162,0,0.170701471,3.862216985,0.000352525,0,59.57510225,8.74194133,0.063346618,0,188.3507908,13078.4721,1.292751038,0,45374.09488,12762.41309,13445.18004,0,88761.80978,20,0.2,0,37.516186,20,20,0,60.87285227
3,35.02659406,0.348333333,0,53.38999853,34.29121445,35.8137317,0,74.35194978,1.090741953,0.008541084,0,0.750693164,0.83273636,0.192387101,0,0.854495151,0.05278559,0.000370381,0,0.088487248,0.055154213,0.006334805,0,0.142391838,4.737892041,0.000465446,0,41.6747629,9.571543962,0.03421989,0,150.4900004,13002.68857,1.286830935,0,31242.60314,12630.63073,13457.86491,0,63010.27143,20,0.2,0,34.1604474,20,20,0,55.8788424
3,35.21228163,0.48820545,0,94.35794512,34.67333799,35.81699292,0,128.0576042,1.173192717,0.008541084,0,1.425084786,1.128455405,0.150954959,0,2.014607009,0.05078596,0.000608873,0,0.172655353,0.054659886,0.005158807,0,0.279910928,3.494998959,0.002753786,0,188.6666797,7.476544235,0.027127998,0,684.1132722,13098.78793,2.587477327,0,99499.03669,12835.73808,13460.64268,0,194782.0979,20,0.291743464,0,56.5653088,20,20,0,91.51805879
3,35.16305621,0.568808691,0,113.5601649,34.65397116,35.84746923,0,147.5422358,1.200077349,0.011620158,0,1.755366811,1.139888142,0.055384661,0,0.876480038,0.051587169,0.000688646,0,0.222688232,0.053973752,0.001982331,0,0.347628193,3.894311831,0.002776776,0,285.9208608,7.59249461,0.003983551,0,891.3591449,13075.33142,3.479931048,0,144556.981,12826.03018,13484.57831,0,258064.8943,20,0.300871703,0,70.58164288,20,20,0,110.3578673
3,35.17004096,0.346332639,0,56.52533694,34.49981827,35.86666667,0,85.34902402,0.986163503,0.00546201,0,0.723377164,0.775105611,0,0,0.785387041,0.045756552,0.000370293,0,0.081980249,0.048406065,0,0,0.130364443,3.412706274,0.000431156,0,43.93575676,7.433715932,0,0,155.7163677,13067.97422,1.271172858,0,34929.52659,12712.85905,13500,0,81585.58548,20,0.2,0,33.54392335,20,20,0,57.82962247
3,34.98438835,0.349246941,0,69.82192868,34.41242336,35.86516842,0,100.9908978,1.167968704,0.008541084,0,1.150080324,1.019923246,0.005423336,0,0.698012733,0.053108857,0.000301329,0,0.111375419,0.052687934,0.000160085,0,0.184137892,5.172435449,0.000402682,0,76.87371539,9.016062034,2.70E-05,0,227.5597342,12986.00962,1.291718574,0,53597.06974,12700.30472,13498.78324,0,114505.7238,20,0.2,0,40.44420878,20,20,0,68.515859
3,35.16807422,0.503997779,0,107.8518311,34.64486462,35.83859295,0,145.8468107,1.314972928,0.009844113,0,2.043083239,1.23396204,0.107836021,0,1.08362587,0.055559203,0.000740278,0,0.202431317,0.058046989,0.003494763,0,0.33096384,4.091443329,0.001785991,0,214.6370313,8.120270489,0.009943122,0,681.6713364,13083.15494,2.720064624,0,128909.7111,12834.66396,13477.32467,0,245749.268,20,0.3,0,65.08305954,20,20,0,105.3647943
3,35.20106997,0.583113603,0,102.5772209,34.69665245,35.86535095,0,141.1274618,1.250157672,0.008392337,0,1.430728268,1.088543464,0.009252097,0,0.65335872,0.053562669,0.000812095,0,0.192121955,0.056152771,0.000224554,0,0.303277184,3.732695976,0.003797057,0,221.6802565,7.320587931,3.03E-05,0,759.5573208,13096.75417,3.68799199,0,117544.2301,12846.62446,13498.898,0,234248.4235,20,0.322571665,0,63.62571137,20,20,0,105.2559773
3,26.59176847,0.206585272,0,28.32640951,23.74971377,35.74258144,0,47.27131949,0.663672874,0.004233355,0,0.407348129,0.430877016,0.123195692,0,0.282382341,0.029509122,-0.000416912,0,0.02572245,0.024119954,0.002983248,0,0.034291818,12.30540788,0.000847797,0,7.685168989,9.21210695,0.065299597,0,4.738670163,7812.655663,0.477116006,0,8663.669146,6214.625325,13407.01437,0,23584.08968,13.58840012,0.094706347,0,16.19396571,13.09734232,20,0,27.22595129
3,35.26411388,0.482691061,0,70.9556625,34.70506251,35.86666667,0,107.7841155,1.093541382,0.008541084,0,1.172684001,0.993267686,0,0,0.5212114,0.047573531,0.000370877,0,0.108840893,0.051675514,0,0,0.179995989,2.992822988,0.001645348,0,70.12434977,6.770938195,0,0,231.9916534,13122.27036,2.49527851,0,55050.14748,12837.02312,13500,0,129537.249,20,0.267306798,0,41.42311034,20,20,0,72.66484035
3,35.22030638,0.534951607,0,263.0121006,34.63631287,35.86666667,0,305.4469868,1.34879812,0.015398346,0,4.998420301,1.392886892,0,0,2.460998394,0.053662209,0.000209921,0,0.529849445,0.06252462,0,0,0.787595226,3.70929888,0.007021669,0,1773.470041,8.840909996,0,0,4217.96071,13109.95298,3.233692529,0,783093.8051,12849.76819,13500,0,1118867.619,20,0.223841592,0,155.7621088,20,20,0,226.8157374
3,7.815757482,0.213908094,0,17.62472559,10.16884268,35.864,0,52.84106602,0.205113941,0.012381746,0,0.610724698,0.127107753,0.003840662,0,0.073243291,0.000297969,-3.07E-05,0,-0.024267435,-0.01224211,0,0,-0.02143959,0.577706453,0.001007973,0,4.328265201,0.97302402,3.12E-05,0,3.171514322,660.9390724,0.513569183,0,3405.182866,1118.660434,13498.00112,0,29411.93699,4.943015276,0.141397489,0,8.630152175,4.688217099,19.9947956,0,27.27166581
3,35.86646479,0.892946193,0,333.4437293,35.57397354,35.86666667,0,576.1797394,0.01517225,0.022487654,0,7.725658952,0.960403403,0,0,4.147379068,0.000126799,0.000148681,0,0.695117202,0.033092021,0,0,1.635719905,3.17E-06,0.009763699,0,1819.021477,0.941038397,0,0,18957.28389,13499.79343,8.677985038,0,1224276.793,13293.06503,13500,0,4115218.212,20,0.424350937,0,200,20,20,0,463.6461895
3,34.90090494,0.308180441,0,46.22269991,33.90094383,35.86666667,0,69.91447631,0.99908074,0.007514726,0,0.948557149,0.697090498,0,0,0.332926757,0.056444978,0.000171401,0,0.070425275,0.057736139,0,0,0.110147117,5.534286551,0.000545187,0,31.34195362,11.42414928,0,0,79.16805123,12935.34865,1.013305868,0,23412.93173,12412.64641,13500,0,53888.45634,20,0.177025921,0,26.75679617,19.96128173,20,0,46.59943836
3,34.40439404,0.377318994,0,53.81371579,33.55681952,35.86666667,0,78.93929157,1.085907658,0.008395311,0,0.703430118,0.726200393,0,0,0.519575177,0.058186646,0.000344312,0,0.100911371,0.056610363,0,0,0.151281212,9.738424748,0.001274433,0,62.71717422,14.36082617,0,0,178.6627198,12715.40566,1.534682316,0,32429.93799,12270.2873,13500,0,71334.15161,20,0.221813681,0,34.08416999,20,20,0,55.496107
3,29.00114661,0.294093671,0,32.5515251,25.99370322,35.86666667,0,54.82265663,0.624718867,0.004991968,0,0.557693223,0.397959184,0,0,0.283602071,0.032592207,9.59E-05,0,0.034014784,0.032708175,0,0,0.061772872,5.444329632,0.000295367,0,6.436522336,6.848178892,0,0,22.89841597,8983.026233,0.916736794,0,11312.55444,7302.275756,13500,0,32275.07442,15.57116393,0.157527171,0,18.9958235,14.80097436,20,0,34.70230714
3,32.73333206,0.314353801,0,34.24215083,28.58925809,35.83198292,0,52.47280816,0.666629976,0.005860653,0,0.371770691,0.407821146,0.119964896,0,0.320997204,0.044999515,0.000348091,0,0.042448131,0.043400512,0.004044435,0,0.072069949,8.945921756,0.000657377,0,15.53320111,11.18039328,0.014245386,0,38.25063184,11509.80577,1.05799342,0,12797.33105,8928.853448,13472.1738,0,30154.73706,17.95770827,0.181170488,0,21.29310499,16.47488312,20,0,34.63689509
3,34.99672081,0.358317348,0,51.03242579,34.10524754,35.84033956,0,73.61611412,1.095668471,0.005878503,0,0.790863926,0.782905932,0.127235676,0,0.48244779,0.05564584,0.000377973,0,0.085098195,0.057846389,0.003681248,0,0.132554778,5.068065347,0.000628999,0,36.61546526,10.98599288,0.009832885,0,114.6039747,12990.1622,1.3660365,0,28492.60177,12543.614,13478.57636,0,60651.34297,20,0.209578504,0,30.5573382,20,20,0,50.42237431
3,33.385689,0.19,0,34.77450174,30.61729617,35.77094596,0,46.44785685,0.72547748,0.007181532,0,0.631757601,0.519459154,0.269027786,0,0.353186172,0.050783459,0,0,0.052313024,0.04927366,0.009873399,0,0.076658094,9.862350261,0.00022505,0,18.62610936,15.22881389,0.097314894,0,50.61931562,11990.43009,0.386233116,0,13285.43912,10318.67719,13425.73706,0,24310.57631,18.35133072,0.097183099,0,20.80679948,17.4456867,20,0,31.89320429
3,34.21343438,0.319735289,0,39.03393431,32.40526578,35.85330224,0,60.21597469,0.86063545,0.008187065,0,0.481873624,0.572332957,0.056416969,0,0.350716963,0.054836488,0.000120144,0,0.054079473,0.054801868,0.001531923,0,0.092500149,8.928844715,0.000339555,0,18.00470208,15.64887317,0.001875215,0,57.44199184,12549.26745,1.082677837,0,16561.58863,11512.84282,13489.1859,0,39932.30568,19.60426382,0.18028169,0,23.48635822,18.78343556,20,0,39.72944875
3,35.25826721,0.476981278,0,76.28306922,34.6738652,35.81969828,0,106.7402027,1.312842863,0.008213839,0,1.456256322,1.072550128,0.235880883,0,0.959689415,0.054034386,0.000455674,0,0.120099958,0.056605669,0.006716998,0,0.218660655,3.383927534,0.001624448,0,85.00608639,7.464984082,0.031799654,0,306.011898,13126.97508,2.436049375,0,63738.4496,12834.70173,13462.1728,0,129639.2213,20,0.285341788,0,45.70176955,20,20,0,74.77304309
3,35.16393794,0.528522025,0,62.3845202,34.53157,35.86666445,0,92.19564269,1.202668531,0.008597608,0,0.72302612,0.963970369,0.000208247,0,0.585678586,0.053648491,0.000643515,0,0.106701463,0.056218562,1.62E-06,0,0.17477451,3.943067396,0.002239497,0,67.99367962,8.218667356,4.72E-10,0,226.9346687,13076.41226,3.001946684,0,43017.31322,12757.38081,13499.99763,0,96705.96559,20,0.340956694,0,38.85130349,20,20,0,64.86480231
3,35.02473382,0.412162849,0,46.79418189,34.13656584,35.83694905,0,73.89029551,1.092931517,0.005714881,0,0.736838817,0.759653716,0.116186708,0,0.412209199,0.054743284,0.000444083,0,0.068382255,0.058174879,0.003744571,0,0.117046469,4.791906664,0.000706404,0,22.46812144,10.40081455,0.011105935,0,88.97857266,13001.985,1.80373151,0,23683.42461,12546.12682,13475.99956,0,60216.16549,20,0.239449693,0,28.16610886,20,20,0,48.9374548
3,34.94638829,0.444338728,0,49.10827822,34.16028179,35.84014274,0,76.56033756,0.977553995,0.00668174,0,0.672047361,0.688195395,0.117540311,0,0.365680966,0.054807179,0.00033953,0,0.068889759,0.056146193,0.003440024,0,0.114913319,5.199153523,0.000800819,0,26.56851339,10.07213167,0.008893173,0,103.5817045,12958.35388,2.096085067,0,26138.56156,12553.32509,13478.5098,0,64908.36668,20,0.241540455,0,28.82813122,20,20,0,51.01425965
3,34.24060465,0.178609726,0,37.96717378,32.79327742,35.73798756,0,49.53814244,0.955723806,0.002198489,0,0.612786339,0.651627298,0.300642589,0,0.28244184,0.061414413,6.33E-05,0,0.058550681,0.057749934,0.011795548,0,0.089013176,10.38747091,5.49E-06,0,23.45039637,17.19193902,0.158880049,0,54.07665614,12614.76407,0.334776465,0,15872.68246,11828.90615,13401.85014,0,27532.75573,19.84672986,0.1,0,22.17066623,19.35891417,20,0,33.83080993
3,35.03353468,0.541227643,0,60.94583455,34.36938666,35.84864556,0,95.40873227,1.072919022,0.005845779,0,0.986157553,0.838724936,0.076465163,0,1.184952698,0.052955283,0.000478108,0,0.099683542,0.053706679,0.002373647,0,0.15734295,4.681423798,0.001445607,0,63.11427591,8.867160434,0.004295049,0,229.6617635,13005.80375,3.119530388,0,41004.59539,12663.96024,13485.31942,0,103134.8257,20,0.303466949,0,37.10881633,20,20,0,66.00513284
3,34.80524385,0.261703397,0,42.72443821,33.84197886,35.79632859,0,54.87893041,1.00940382,0.007458202,0,0.636859642,0.672582852,0.225278158,0,0.291812935,0.058562636,0.000191598,0,0.062785458,0.060655161,0.007882485,0,0.097466884,6.389713991,0.000844682,0,24.3090294,12.39047241,0.056837736,0,66.25720607,12892.94858,0.746080315,0,19920.24897,12402.30848,13444.63429,0,33780.71758,20,0.133905474,0,24.69684362,19.99927378,20,0,36.89406996
3,34.64131814,0.215333333,0,40.73495526,33.59765566,35.76634575,0,51.97622657,1.052272862,0.00513179,0,0.592964241,0.725239484,0.288305468,0,0.245373951,0.061610682,0,0,0.067360304,0.062807109,0.010573031,0,0.095599166,7.94909975,0.00038135,0,23.66463518,14.57815431,0.108592109,0,65.39645596,12824.32093,0.49883313,0,18160.84976,12302.00982,13422.28436,0,30507.0711,20,0.106839286,0,24.10809723,19.99610365,20,0,35.99961284
3,34.81524619,0.246298943,0,40.56209042,33.85272434,35.8143179,0,57.01657682,0.944787886,0.007580175,0,0.577896115,0.657657524,0.183554471,0,0.360921045,0.049068389,-0.00020222,0,0.052026206,0.04867521,0.006086033,0,0.084338316,5.532697568,0.001193401,0,15.01809238,10.075071,0.03307151,0,35.48091859,12873.18634,0.67625563,0,17727.36965,12333.77582,13458.37745,0,35252.40763,19.88005383,0.1,0,22.82901482,19.56866824,20,0,35.99982402
3,35.17359315,0.344333333,0,59.80001898,34.50960774,35.78919294,0,78.23302553,1.16124234,0.007175582,0,1.026548462,1.001323853,0.351041233,0,1.05819004,0.052416178,0.000370381,0,0.100300823,0.057424001,0.01048073,0,0.159468828,3.793523895,0.000493836,0,52.79947741,8.607020867,0.081434424,0,165.497504,13079.30045,1.258844563,0,39194.30166,12753.76492,13438.81052,0,69683.73432,20,0.2,0,35.3420172,20,20,0,54.52477045
3,34.66800028,0.320108923,0,58.6585411,34.07565239,35.70998314,0,80.39693917,1.191925983,0.007330279,0,0.823802582,0.923454513,0.245724996,0,0.488784435,0.052405777,0.000252893,0,0.09655082,0.053475128,0.007964043,0,0.138494763,7.495327672,0.000816478,0,60.39703393,11.16386164,0.163678563,0,145.4042157,12833.742,1.100840024,0,38047.6382,12531.21374,13382.71761,0,72625.66611,20,0.166432498,0,35.20106662,20,20,0,55.05141134
