 labels,sensor1_integral_value,sensor1_max_gradient,sensor1_ mean_gradient,sensor1_variance_value,sensor1_wavelt_energy,sensor1_RSAV,sensor2_integral_value,sensor2_max_gradient,sensor2_ mean_gradient,sensor2_variance_value,sensor2_wavelt_energy,sensor2_RSAV,sensor4_integral_value,sensor4_max_gradient,sensor4_ mean_gradient,sensor4_variance_value,sensor4_wavelt_energy,sensor4_RSAV,sensor5_integral_value,sensor5_max_gradient,sensor5_ mean_gradient,sensor5_variance_value,sensor5_wavelt_energy,sensor5_RSAV,sensor6_integral_value,sensor6_max_gradient,sensor6_ mean_gradient,sensor6_variance_value,sensor6_wavelt_energy,sensor6_RSAV,sensor7_integral_value,sensor7_max_gradient,sensor7_ mean_gradient,sensor7_variance_value,sensor7_wavelt_energy,sensor7_RSAV
0,35.35007981,1.242634022,0.048046206,2.598452209,13172.32472,20,0.315293806,0.008541084,0.000299478,0.000647917,1.064458251,0.189001313,224.974211,3.334842625,0.461657334,1380.228934,575857.269,138.5545961,34.88436152,1.1560451,0.053098356,5.871543844,12936.36233,20,35.85018229,0.082379366,0.002347137,0.003954927,13486.496,20,259.7058204,1.362676266,0.637639079,3525.640649,825246.1827,199.4309405
0,35.33838609,1.162176474,0.047144642,2.582283844,13163.74362,20,0.202993257,0.008550009,-8.49E-05,0.00088674,0.464343691,0.12482232,159.9436615,2.105411436,0.309661495,661.6989265,289873.7864,105.6194575,34.91484875,1.048911168,0.051391219,5.400312141,12943.94163,20,35.84798415,0.08514607,0.002540983,0.004789022,13484.75742,20,209.2761236,1.911197715,0.489413472,2307.522057,536702.8259,175.6755745
0,35.39522064,0.972368656,0.039519149,1.967447011,13189.9473,20,0.224644612,0.004507051,-0.000185053,0.001497585,0.581168932,0.108734456,138.6236258,1.706553817,0.258847471,419.0905044,215214.5173,83.81860266,35.08547706,0.846147439,0.038681976,3.48052499,13012.16989,20,35.8572402,0.041348843,0.00120805,0.001210226,13492.29793,20,177.1866,1.317308264,0.354008912,1092.686502,365748.7115,122.7361629
0,35.0577126,1.080380199,0.050882899,4.447017327,13016.91149,20,0.100333333,0.008425061,-0.00037037,0.002597498,0.194300732,0.064779766,83.87048113,0.987061938,0.138954459,126.2032502,77872.83415,51.29561031,34.61104938,0.852299637,0.047981716,6.819761606,12772.88876,20,35.83453968,0.105206164,0.003592771,0.011992063,13474.24483,20,115.7529208,0.449455584,0.19250665,346.697728,152130.6844,82.40202146
0,35.57861143,0.843148688,0.029765651,0.893895718,13296.647,20,0.415860356,0.009478194,-0.00035976,0.003086396,1.919639245,0.2,177.2136851,2.422172309,0.289805559,637.0323152,349900.3214,101.3374624,35.39113032,0.767686083,0.032887058,1.70929613,13182.13413,20,35.86399738,0.039953591,0.000643989,0.000174686,13497.69363,20,233.7342962,1.227434997,0.47285754,1803.334831,632918.626,164.8033951
0,35.53274366,1.201041233,0.039991813,1.357424539,13271.81021,20,0.447408024,0.017082168,1.72E-05,0.003984475,2.232003582,0.201643681,319.0004549,5.010061284,0.695132418,2331.249509,1143114.511,200,35.2073401,1.048351877,0.04586246,3.274662798,13090.74642,20,35.84499572,0.100249896,0.002970643,0.006531825,13482.3397,20,431.776817,4.096804903,1.159859979,13195.75523,2397378.977,358.6320639
0,35.47885454,0.96635033,0.036357316,1.484291722,13237.9175,20,0.259652645,0.006589516,-0.000373522,0.002195853,0.781676398,0.105633216,151.3995432,1.820542036,0.309194141,502.4817067,256882.3177,101.1016927,35.23558184,0.764125067,0.034634489,2.471017811,13091.36447,20,35.86666667,0,0,0,13500,20,204.4337151,0.65695841,0.421047888,1366.320415,484249.1181,156.6827764
0,35.33455308,1.03360802,0.044429448,2.447752158,13158.12012,20,0.271120664,0.00876718,0.000201184,0.00137114,0.820419257,0.195140522,157.7538838,2.719890522,0.283842028,473.071083,276185.0618,90.96907425,34.97047074,1.159870887,0.051341064,5.188605193,12977.39724,20,35.86666667,0,0,0,13500,20,203.6928667,1.669750699,0.442676332,1378.082404,480930.4625,143.7168844
0,35.2593182,0.853748438,0.04116866,2.617987179,13110.12084,20,0.192188691,0.005191289,-0.00029712,0.001452108,0.437291993,0.098066533,70.7050002,0.60694056,0.088960034,57.84065256,54295.38008,41.88850135,34.9137719,0.698075207,0.038672511,4.168907981,12909.67312,20,35.86666667,0,0,0,13500,20,113.6017025,0.538525614,0.153614455,174.5502801,141217.9323,77.24540915
0,35.60412969,0.612238948,0.021067809,0.630016059,13311.60741,20,0.792462407,0.009861962,0.000135096,0.00241527,6.668677003,0.414452312,197.1904747,3.919598977,0.347822975,877.2857603,436202.1973,114.7880285,35.29760445,0.651799845,0.029821349,1.93686831,13122.16071,20,35.86666667,0,0,0,13500,20,271.6896244,3.008567859,0.534820588,2449.464586,855602.5935,190.7955622
0,35.45904151,1.121294699,0.041876919,1.747123212,13228.70263,20,0.414031138,0.005920152,0.000228234,0.0008765,1.830611867,0.256405488,246.0196402,3.976527637,0.488213817,1373.349814,679228.8053,151.2114503,35.17398128,1.099928601,0.046353768,3.552165717,13075.06313,20,35.86666667,0,0,0,13500,20,315.194351,4.841732611,0.760528021,4632.051625,1196451.491,236.9922383
0,35.53597894,1.005283513,0.036108323,1.213512252,13271.7888,20,0.426832352,0.007957994,9.87E-05,0.000695706,1.934383747,0.242531071,228.7712908,3.453685964,0.425483903,1160.1209,586388.9514,143.2348893,35.31833984,0.936838817,0.039774477,2.358538787,13145.80405,20,35.86666667,0,0,0,13500,20,304.2912382,2.439281252,0.718095304,3968.596703,1103563.513,234.4512967
0,35.59748101,0.814583209,0.029284767,0.803789472,13308.14084,20,0.463741992,0.008541084,1.91E-05,0.000540843,2.276734931,0.267942599,181.4948152,2.594633189,0.30609292,656.4593726,366631.2859,103.6680944,35.42953775,0.725709526,0.031401797,1.480443434,13203.9595,20,35.86666667,0,0,0,13500,20,257.6832286,2.707086333,0.488001252,1955.227046,761343.4081,175.670885
0,35.40970726,0.825087761,0.035403888,1.717684168,13194.83019,20,0.473528411,0.008341762,0.000131658,0.00186136,2.417989854,0.292114453,88.93440372,1.529621586,0.122026625,93.79626643,85922.18776,49.14564186,35.10846451,0.756830487,0.036026292,3.110500286,13018.41566,20,35.86666667,0,0,0,13500,20,144.5874302,1.232284167,0.18444883,187.6414155,225365.9098,90.57562619
0,35.46865711,0.90392991,0.035690189,1.490881029,13230.96328,20,0.470221475,0.008541084,-0.000154984,0.003288396,2.432593148,0.274051054,109.5953728,1.713604451,0.165046145,190.2182313,132076.3995,61.85912711,35.04543165,0.850806212,0.038964827,3.708149539,12990.27001,20,35.86666667,0,0,0,13500,20,166.6445983,1.749181888,0.232419362,461.1135935,306402.0084,106.2324543
1,35.86290823,0.008793955,0.000211993,0.000115226,13497.03264,20,0.723282898,0.005203189,-0.003969003,0.063845737,7.66163278,0.182207531,161.5539053,2.131382757,0.198553965,254.5966969,281802.6482,92.19641263,35.86666667,0,0,0,13500,20,35.86666667,0,0,0,13500,20,234.7780403,2.729576962,0.242718202,154.8954726,582798.1746,136.0301392
1,34.43527391,1.151210805,0.050556878,8.858067764,12712.73308,20,0.299911624,0.008541084,5.93E-05,0.00058391,0.963017368,0.156575102,166.8517685,2.268635093,0.341897093,911.4396042,322021.905,109.761638,34.17562615,1.002365086,0.044943377,9.465842396,12550.71003,20,35.86666667,0,0,0,13500,20,223.5685804,1.077913964,0.530085017,2472.437887,607125.0068,175.1364748
1,35.313934,1.116302731,0.046249193,2.674241763,13149.23957,20,0.225434422,0.005872553,6.76E-05,0.000369027,0.547057055,0.13066504,117.8415762,1.435949307,0.190401795,280.4361963,154750.4929,68.70436966,34.97635561,0.926004046,0.043812433,4.451027826,12961.6217,20,35.86666667,0,0,0,13500,20,179.81071,1.548521449,0.307671958,991.2404669,372136.2287,123.9640819
1,35.11623702,1.083262926,0.05071249,4.03917801,13046.36092,20,0.162003471,0.008326888,-9.47E-05,0.000617752,0.298053865,0.09468657,67.62891746,0.619099185,0.107569377,62.24668163,49986.5556,41.51621399,34.60597668,0.784131612,0.050398137,6.91617744,12771.02121,20,35.86666667,0,0,0,13500,20,111.0037615,0.36544297,0.14736816,208.0671874,136181.9131,76.19907953
1,35.47698971,1.069349081,0.038773351,1.586153129,13238.47469,20,0.673883779,0.026527637,0.000294234,0.006731605,4.981116931,0.311199307,311.6460625,5.147715238,0.621601394,2277.611605,1092565.399,189.5362777,35.23462557,0.900984709,0.03797527,2.728097199,13097.18437,20,35.86666667,0,0,0,13500,20,403.0212699,3.112631642,0.981242494,7893.732505,1966677.433,295.7394404
1,35.23430862,0.898104956,0.040147293,2.782537722,13097.56929,20,0.174551734,0.007957994,-0.000249312,0.000585596,0.339933461,0.086595458,72.64983313,0.867224966,0.091312361,55.94598055,57154.15489,42.6722065,34.92657012,0.728503005,0.035893488,4.013440155,12915.33415,20,35.86666667,0,0,0,13500,20,125.0120749,0.408282263,0.141064129,174.2051421,169735.326,81.91451751
1,35.20307947,1.210644374,0.051657147,3.633217008,13096.05825,20,0.327893497,0.006589516,6.41E-05,0.000750381,1.15039939,0.18715676,111.5165672,1.509558517,0.184644769,280.5014049,139545.3315,70.11350049,34.83820341,1.002287737,0.049541637,5.746859977,12900.75372,20,35.86666667,0,0,0,13500,20,160.5505282,2.49396085,0.318965863,1069.910163,306140.3845,120.6516643
1,35.15868152,1.165838639,0.052973309,3.926400806,13072.43728,20,0.268060253,0.008481585,0.00015537,0.000844634,0.783400768,0.143721387,77.55761794,1.016201583,0.12568014,87.93314211,65919.41861,45.06399949,34.65301055,1.020271316,0.053305126,7.313994249,12816.46733,20,35.86666667,0,0,0,13500,20,122.2519684,0.604182781,0.195808625,255.9872579,165252.743,81.7648934
1,35.86613066,0.031879574,0.000288702,1.82E-05,13499.47191,20,0.33775885,0.007642649,0.000102085,0.000324558,1.209395241,0.19891033,224.7883433,3.281379782,0.379129463,889.7615177,558574.372,133.071345,35.79271375,0.472249658,0.010771559,0.072971862,13441.16213,20,35.86666667,0,0,0,13500,20,333.3984544,1.95939192,0.602337761,3072.678375,1267845.731,232.3178672
1,34.78427768,1.409510918,0.061577462,7.551318121,12914.47217,20,0.614937863,0.015395371,0.000749489,0.00339992,4.077704616,0.369720614,325.2999984,7.217674183,0.70877096,2543.992549,1192552.527,200,34.50883332,1.280154102,0.055845448,9.090030667,12770.22097,20,35.86666667,0,0,0,13500,20,602.9031566,5.768221574,1.72944375,26861.70084,4711653.657,490.6633411
1,35.29269318,1.118569644,0.046341802,2.820212123,13138.31933,20,0.322465937,0.007972868,0.000296129,0.000600534,1.113520359,0.203255099,150.4379637,1.937424882,0.27784716,443.5862924,251777.0328,92.03915128,34.98521533,0.936847742,0.043830888,4.383616821,12965.89419,20,35.86666667,0,0,0,13500,20,230.1321184,1.317784257,0.427208791,1305.741093,599034.9297,160.7089124
1,35.41164554,0.92360921,0.035813263,1.782318591,13198.02812,20,0.493033518,0.012557268,4.74E-05,0.002701745,2.636934128,0.233546385,268.7852235,3.918441721,0.58077806,1948.459029,821401.9508,176.0218958,35.14285595,1.009258047,0.040991783,3.453277612,13051.91406,20,35.86666667,0,0,0,13500,20,309.0689703,2.854673648,0.855324832,5622.386877,1189937.777,252.7662644
1,35.22796236,1.156202773,0.049691696,3.348492096,13106.12292,20,0.275789512,0.00576248,0.0001016,0.000580745,0.818547653,0.178644462,126.1253291,1.806122449,0.19965831,276.0901007,175711.7846,73.1771005,34.89716753,0.952626882,0.044191706,4.976998398,12921.14504,20,35.86666667,0,0,0,13500,20,198.3868866,1.103082049,0.333654848,882.7182755,442106.6988,134.7162626
1,35.37605157,1.238311418,0.047326312,2.414594179,13185.89646,20,0.543944626,0.012542393,0.000692844,0.001216226,3.141715948,0.306917306,322.1263529,5.320491462,0.692225153,2298.096505,1162937.563,200,35.07439757,1.081602904,0.047618618,4.210112878,13023.12107,20,35.86666667,0,0,0,13500,20,464.528213,2.627327899,1.192788829,10951.63914,2629124.767,355.7045647
1,35.32305345,1.04001904,0.041433034,2.462412937,13151.68208,20,0.497298467,0.008228714,0.000324193,0.000511292,2.610312868,0.268765948,152.3808019,2.154923544,0.251558753,421.3636798,257154.675,89.86345486,35.17520378,0.795394776,0.031825959,2.688420363,13055.58166,20,35.86666667,0,0,0,13500,20,242.4136751,1.389807818,0.396737581,1242.830769,657639.2831,163.7804293
1,35.22101507,1.227809841,0.050641686,3.509626899,13105.72953,20,0.609997779,0.008541084,0.000739341,0.002069351,3.970909199,0.374294245,248.3973585,3.866683525,0.470477391,1441.192958,693852.7487,148.0919825,34.9984059,1.046168263,0.045362801,4.558572749,12980.34833,20,35.86666667,0,0,0,13500,20,348.0978136,2.17819956,0.774835772,4541.675416,1422235.93,254.3528401
1,35.31070163,1.164731957,0.046825309,2.759339864,13149.2835,20,0.331348863,0.006232522,0.000138831,0.000990086,1.186522258,0.211274645,187.0974275,2.546566907,0.334184632,713.3997397,390249.7917,112.3953162,35.12239023,0.907261855,0.040153959,3.410258659,13036.07274,20,35.86666667,0,0,0,13500,20,279.7402672,1.52971976,0.538151321,2220.590075,894736.3557,197.4293449
1,35.34038924,1.11302731,0.04453626,2.489714648,13163.66088,20,0.470853474,0.008246564,0.000453019,0.000806944,2.353811487,0.279778882,320.0429661,5.193294461,0.676878053,2392.689114,1152241.176,199.9999532,35.06380784,0.910730648,0.040366051,3.749787907,13004.26412,20,35.86666667,0,0,0,13500,20,456.6706301,2.669988695,1.086342992,9511.763445,2504938.126,343.1274125
1,35.14904328,1.094713512,0.048766079,3.77749772,13062.86483,20,0.553422879,0.009284822,0.000612179,0.001780958,3.27249916,0.281782239,106.4497711,1.406497293,0.159276481,171.6972826,124397.3128,61.83287312,34.88586083,0.870806807,0.041885865,4.763328349,12907.21379,20,35.86666667,0,0,0,13500,20,189.9324143,0.796424109,0.236670567,446.9579284,393302.9315,122.857385
1,35.36527217,1.223511037,0.047284895,2.468020317,13179.71722,20,0.382865731,0.005952877,0.000208919,0.00028593,1.548677744,0.222991091,227.3632744,2.857490926,0.454715683,1284.835685,584100.7793,146.6065803,35.0274415,1.067465937,0.047619411,4.506552862,12998.56564,20,35.86666667,0,0,0,13500,20,317.4922114,1.47575415,0.740128893,4326.688453,1202068.915,246.6190127
1,35.33529196,1.289962516,0.049870083,2.761825451,13165.69043,20,0.391049226,0.008392337,0.000355077,0.001247055,1.648589639,0.262965046,288.2534068,4.379297317,0.540826783,1986.944388,935907.0543,171.1730804,35.0549353,1.054688523,0.047139794,4.282739163,13011.54934,20,35.86666667,0,0,0,13500,20,403.6640731,2.482061046,0.888175121,6259.183323,1917536.198,292.8900902
1,34.69265578,0.865907063,0.052805258,6.659167974,12823.71596,20,0.328209496,0.007181532,8.25E-05,0.000346931,1.143391993,0.197085721,56.89213492,0.430755043,0.05226905,20.71909101,34604.33056,32.63558477,34.25063345,0.625846374,0.04443336,8.044838253,12556.37156,19.99490378,35.86666667,0,0,0,13500,20,129.7156052,0.303534242,0.056673917,37.35431994,177748.6004,75.90194813
1,35.43140789,1.268569644,0.045701405,2.058781769,13216.11483,20,0.487754725,0.019875647,0.000350372,0.00410673,2.628001898,0.221168996,327.7808828,6.368911763,0.708712893,2135.068521,1195721.776,200,35.10140695,1.182599512,0.051135462,4.293346053,13043.58414,20,35.86666667,0,0,0,13500,20,455.4421241,3.384809901,1.201443843,10701.44359,2532283.201,342.1282648
1,34.89753807,1.334771226,0.058274242,6.327154577,12957.99087,20,0.400350251,0.008124591,0.000363859,0.000754274,1.708692241,0.247222024,222.739183,3.085526864,0.445219166,1378.41618,565463.9155,143.0374331,34.50930132,1.095079431,0.053203196,8.453093701,12750.92581,20,35.86666667,0,0,0,13500,20,302.753756,1.757095258,0.714118236,3908.593646,1092172.076,231.4997675
1,35.1911098,1.192553698,0.051807503,3.706291117,13089.62281,20,0.191407251,0.005042542,-0.000250865,0.00064332,0.407491138,0.12081812,103.8280778,1.153198072,0.176451291,183.9860747,119059.7276,64.68283453,34.76181192,0.900386744,0.048962877,6.016634175,12854.64792,20,35.86666667,0,0,0,13500,20,173.5000407,0.891860534,0.249235327,536.6351644,333757.0357,119.2982887
1,35.43758246,1.032525138,0.03942211,1.78549151,13215.4037,20,0.69601777,0.018284048,0.000615242,0.002759237,5.167577145,0.353336345,172.5202276,2.427479622,0.299330669,631.2537885,332617.1762,103.0199486,35.05772428,0.940866901,0.043713091,3.957976729,13004.85817,20,35.86666667,0,0,0,13500,20,251.3585597,1.156303921,0.479258532,1974.61192,728335.0348,179.2624493
